,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
255,Arbour Lake,51.1367865,-114.2023554,Chapters,51.12813824896419,-114.20069594716182,Bookstore
256,Arbour Lake,51.1367865,-114.2023554,Long & McQuade Musical Instruments,51.151425772076806,-114.20611784864047,Music Store
257,Arbour Lake,51.1367865,-114.2023554,The Keg Steakhouse + Bar - Crowfoot,51.12807581427772,-114.20329989214196,Restaurant
258,Arbour Lake,51.1367865,-114.2023554,JOEY Crowfoot,51.1246513830818,-114.20247571748162,New American Restaurant
259,Arbour Lake,51.1367865,-114.2023554,COBS Bread,51.12755280962192,-114.19659549203512,Bakery
260,Arbour Lake,51.1367865,-114.2023554,Community Natural Foods,51.12644547856162,-114.20707509121601,Food & Drink Shop
261,Arbour Lake,51.1367865,-114.2023554,Paros Souvla,51.15197804682062,-114.21027429847402,Greek Restaurant
262,Arbour Lake,51.1367865,-114.2023554,Starbucks,51.125242,-114.200606,Coffee Shop
263,Arbour Lake,51.1367865,-114.2023554,Five Guys,51.15164822138945,-114.21073737607479,Burger Joint
264,Arbour Lake,51.1367865,-114.2023554,Starbucks,51.149461795156824,-114.21169571760734,Coffee Shop
265,Arbour Lake,51.1367865,-114.2023554,Pho Huong Viet Vietnamese Beef Noodle House,51.12336495965293,-114.19754057928968,Vietnamese Restaurant
266,Arbour Lake,51.1367865,-114.2023554,Green Chili,51.12759143210833,-114.1964194467874,Indian Restaurant
267,Arbour Lake,51.1367865,-114.2023554,Chianti Café,51.12558982108311,-114.19879870354588,Italian Restaurant
268,Arbour Lake,51.1367865,-114.2023554,TD Canada Trust,51.1295109,-114.199628,Bank
269,Arbour Lake,51.1367865,-114.2023554,Roku Japanese Restaurant,51.15236640002238,-114.21132545806347,Japanese Restaurant
270,Arbour Lake,51.1367865,-114.2023554,Menchie's,51.12718640528189,-114.20016841235869,Frozen Yogurt Shop
271,Arbour Lake,51.1367865,-114.2023554,Tim Hortons,51.1524178482014,-114.21021171163943,Coffee Shop
272,Arbour Lake,51.1367865,-114.2023554,Mad Rose Pub,51.15106413800442,-114.21042861915198,Pub
273,Arbour Lake,51.1367865,-114.2023554,Mucho Burrito Fresh Mexican Grill,51.125532,-114.199243,Mexican Restaurant
274,Arbour Lake,51.1367865,-114.2023554,Booster Juice,51.125751,-114.198541,Smoothie Shop
275,Arbour Lake,51.1367865,-114.2023554,Brewsters Crowfoot,51.126668639664494,-114.19941415447694,Brewery
276,Arbour Lake,51.1367865,-114.2023554,Calgary Co-op Gas Bar,51.12421788838911,-114.19945554556048,Gas Station
277,Arbour Lake,51.1367865,-114.2023554,Smashburger,51.15211188283144,-114.21471576601294,Burger Joint
278,Arbour Lake,51.1367865,-114.2023554,Safeway Liquor Crowfoot,51.125481,-114.20011,Liquor Store
279,Arbour Lake,51.1367865,-114.2023554,Crowfoot Crossing,51.12391885437136,-114.20018001374035,Shopping Mall
280,Arbour Lake,51.1367865,-114.2023554,Cineplex Odeon Crowfoot Crossing,51.12740221194134,-114.20207232838612,Movie Theater
281,Arbour Lake,51.1367865,-114.2023554,London Drugs,51.15147721241692,-114.21297133450464,Pharmacy
282,Arbour Lake,51.1367865,-114.2023554,Boston Pizza,51.12678236960314,-114.19719197260137,Pizza Place
283,Arbour Lake,51.1367865,-114.2023554,Pho Hoan Pasteur (Royal Oak),51.15175599283589,-114.21162301125966,Vietnamese Restaurant
284,Arbour Lake,51.1367865,-114.2023554,Fusion Sushi,51.123665,-114.198784,Sushi Restaurant
285,Arbour Lake,51.1367865,-114.2023554,Burger King,51.12655942180069,-114.19863760471344,Fast Food Restaurant
286,Arbour Lake,51.1367865,-114.2023554,7-Eleven,51.14342115105784,-114.19491415377195,Convenience Store
287,Arbour Lake,51.1367865,-114.2023554,7-Eleven,51.12674964113142,-114.20835793018341,Convenience Store
288,Arbour Lake,51.1367865,-114.2023554,Ceili's Modern Irish Pub - Royal Oak,51.15197063374714,-114.21103752702939,Restaurant
289,Arbour Lake,51.1367865,-114.2023554,Shoppers Drug Mart,51.147393,-114.21016,Pharmacy
290,Arbour Lake,51.1367865,-114.2023554,New Dynasty Seafood Restaurant,51.12789979312999,-114.19624821192768,Café
291,Arbour Lake,51.1367865,-114.2023554,Wendy’s,51.127515,-114.197179,Fast Food Restaurant
292,Arbour Lake,51.1367865,-114.2023554,Starbucks,51.128083266440136,-114.20063967231248,Coffee Shop
293,Arbour Lake,51.1367865,-114.2023554,TD Canada Trust,51.1492433,-114.2113597,Bank
294,Arbour Lake,51.1367865,-114.2023554,Petro-Canada,51.14328415528057,-114.19495224952698,Gas Station
295,Arbour Lake,51.1367865,-114.2023554,Lowe's,51.1263223,-114.2039226,Hardware Store
296,Arbour Lake,51.1367865,-114.2023554,Good Earth Cafe,51.126761492580336,-114.19984650106075,Café
297,Arbour Lake,51.1367865,-114.2023554,Marble Slab Creamery,51.12720173985359,-114.19591230864687,Ice Cream Shop
298,Arbour Lake,51.1367865,-114.2023554,RBC Royal Bank,51.12399180502405,-114.20393027365208,Bank
299,Arbour Lake,51.1367865,-114.2023554,A&W,51.124908,-114.204363,Fast Food Restaurant
300,Arbour Lake,51.1367865,-114.2023554,Safeway Crowfoot,51.125262,-114.200647,Grocery Store
301,Arbour Lake,51.1367865,-114.2023554,Denny's,51.12622701909068,-114.20733046505347,Breakfast Spot
302,Arbour Lake,51.1367865,-114.2023554,Shoppers Drug Mart,51.12451,-114.20415,Pharmacy
303,Arbour Lake,51.1367865,-114.2023554,Sakana Grill,51.12338966055023,-114.20319818213864,Japanese Restaurant
304,Arbour Lake,51.1367865,-114.2023554,Dairy Queen,51.1231533,-114.1975525,Ice Cream Shop
305,Arbour Lake,51.1367865,-114.2023554,Shell,51.15354063,-114.21184536,Gas Station
306,Arbour Lake,51.1367865,-114.2023554,Petro-Canada,51.130027,-114.17653,Gas Station
307,Arbour Lake,51.1367865,-114.2023554,Second Cup,51.15058915118935,-114.21341027302519,Coffee Shop
308,Arbour Lake,51.1367865,-114.2023554,Subway,51.1255444893321,-114.20786579491698,Sandwich Place
309,Arbour Lake,51.1367865,-114.2023554,Petro-Canada,51.125761,-114.20625,Gas Station
310,Arbour Lake,51.1367865,-114.2023554,EggsOasis,51.12698607157032,-114.19849691646715,Breakfast Spot
311,Arbour Lake,51.1367865,-114.2023554,Sobeys - Royal Oak,51.150756,-114.212844,Grocery Store
312,Arbour Lake,51.1367865,-114.2023554,KFC,51.1251,-114.2,Fast Food Restaurant
313,Arbour Lake,51.1367865,-114.2023554,Petland crowfoot,51.1275926802396,-114.19971011086231,Pet Store
314,Arbour Lake,51.1367865,-114.2023554,Tim Hortons,51.1419898914604,-114.18252356350422,Coffee Shop
315,Arbour Lake,51.1367865,-114.2023554,Mark's,51.12767197327298,-114.1989705066322,Clothing Store
316,Arbour Lake,51.1367865,-114.2023554,Papa John's Pizza,51.137913003829304,-114.18539933416673,Pizza Place
317,Arbour Lake,51.1367865,-114.2023554,7-Eleven,51.129952087199676,-114.17655001579078,Convenience Store
318,Arbour Lake,51.1367865,-114.2023554,Domino's Pizza,51.1254726050656,-114.19773951624802,Pizza Place
319,Arbour Lake,51.1367865,-114.2023554,McDonald's,51.153227,-114.2124847,Fast Food Restaurant
320,Arbour Lake,51.1367865,-114.2023554,McDonald's,51.15275798122319,-114.21366570735289,Fast Food Restaurant
321,Arbour Lake,51.1367865,-114.2023554,X Factor Indoor Golf,51.14870771914159,-114.19469393787936,Golf Course
322,Arbour Lake,51.1367865,-114.2023554,Crowfoot (C-Train),51.123144576842975,-114.20697198095762,Light Rail Station
323,Arbour Lake,51.1367865,-114.2023554,Costa Vida,51.152039942127715,-114.21009616803025,Mexican Restaurant
324,Arbour Lake,51.1367865,-114.2023554,Inland Athletic Park,51.15065434067367,-114.21577725080063,Baseball Field
325,Arbour Lake,51.1367865,-114.2023554,MB Autoworks,51.15302865079567,-114.20022010803224,Auto Workshop
326,Arbour Lake,51.1367865,-114.2023554,The Chopped Leaf,51.152284439304154,-114.21094965736857,Salad Place
327,Arbour Lake,51.1367865,-114.2023554,Jerusalem Shawarma - Royal Oak,51.152788,-114.211827,Middle Eastern Restaurant
328,Aspen Woods,51.0431192,-114.2101852,A Ladybug and Cafe,51.04134019638049,-114.21250662761257,Coffee Shop
329,Aspen Woods,51.0431192,-114.2101852,Starbucks,51.041163,-114.209547,Coffee Shop
330,Aspen Woods,51.0431192,-114.2101852,Denim and Smith Barbershops-Aspen,51.03986032852813,-114.20873646753806,Salon / Barbershop
331,Aspen Woods,51.0431192,-114.2101852,Diner Deluxe Aspen,51.03963609884468,-114.20919286144175,Restaurant
332,Aspen Woods,51.0431192,-114.2101852,Original Joe's Restaurant & Bar,51.03923169999999,-114.2081162,Restaurant
333,Aspen Woods,51.0431192,-114.2101852,Blush Lane Organic Market,51.041304431891255,-114.21307624697648,Grocery Store
334,Aspen Woods,51.0431192,-114.2101852,Shoppers Drug Mart,51.038756567441105,-114.20566129678188,Pharmacy
335,Aspen Woods,51.0431192,-114.2101852,Edo Japan,51.04133286864333,-114.21043767349086,Japanese Restaurant
336,Aspen Woods,51.0431192,-114.2101852,Mucho Burrito Fresh Mexican Grill,51.039145,-114.207712,Mexican Restaurant
337,Aspen Woods,51.0431192,-114.2101852,Good Earth Coffeehouse & Bakery,51.03973937902903,-114.20820011218262,Coffee Shop
338,Aspen Woods,51.0431192,-114.2101852,Fergus & Bix Restaurant and Beer Market,51.05995283111409,-114.21211131819531,Restaurant
339,Aspen Woods,51.0431192,-114.2101852,Starbucks,51.060318,-114.212768,Coffee Shop
340,Aspen Woods,51.0431192,-114.2101852,Westside Recreation Centre,51.0355759430237,-114.18591468174216,Gym / Fitness Center
341,Aspen Woods,51.0431192,-114.2101852,TD Canada Trust,51.03831274629891,-114.2064778134918,Bank
342,Aspen Woods,51.0431192,-114.2101852,Nawab,51.03359,-114.211542,Indian Restaurant
343,Aspen Woods,51.0431192,-114.2101852,Viet Hai,51.03448581249168,-114.19175221591492,Vietnamese Restaurant
344,Aspen Woods,51.0431192,-114.2101852,Tim Hortons,51.0594166,-114.2121033,Coffee Shop
345,Aspen Woods,51.0431192,-114.2101852,Subway,51.039013166876245,-114.20762281525401,Sandwich Place
346,Aspen Woods,51.0431192,-114.2101852,Calgary Co-op,51.0585171425896,-114.21247688801476,Grocery Store
347,Aspen Woods,51.0431192,-114.2101852,Haru Sushi Bar,51.03467508967631,-114.19143997247427,Sushi Restaurant
348,Aspen Woods,51.0431192,-114.2101852,Mercato West,51.060777176053136,-114.2125354089372,Italian Restaurant
349,Aspen Woods,51.0431192,-114.2101852,Shoppers Drug Mart,51.060318,-114.212768,Pharmacy
350,Aspen Woods,51.0431192,-114.2101852,Vin Room,51.060566102339855,-114.21078004293817,Tapas Restaurant
351,Aspen Woods,51.0431192,-114.2101852,RBC Royal Bank,51.048843040926926,-114.18519589626516,Bank
352,Aspen Woods,51.0431192,-114.2101852,No Frills,51.06023329838161,-114.21041056007591,Grocery Store
353,Aspen Woods,51.0431192,-114.2101852,Aspen Landing Shops,51.041257265269365,-114.21029421502038,Shopping Mall
354,Aspen Woods,51.0431192,-114.2101852,Wok Box,51.03843849285517,-114.20743117710336,Asian Restaurant
355,Aspen Woods,51.0431192,-114.2101852,Petro-Canada,51.046866,-114.186797,Gas Station
356,Aspen Woods,51.0431192,-114.2101852,Aspen Wine & Spirits,51.04013626176795,-114.20931202430543,Liquor Store
357,Aspen Woods,51.0431192,-114.2101852,Safeway Canada,51.03808566323137,-114.18558659655358,Supermarket
358,Aspen Woods,51.0431192,-114.2101852,Crave Cupcakes,51.03949578456775,-114.20790530767218,Cupcake Shop
359,Aspen Woods,51.0431192,-114.2101852,Aspen Landing Park & Waterfall,51.039341,-114.208363,Park
360,Aspen Woods,51.0431192,-114.2101852,7-Eleven,51.0348126,-114.1912998,Convenience Store
361,Aspen Woods,51.0431192,-114.2101852,Waves Coffee House,51.03420969298483,-114.19166302507892,Café
362,Aspen Woods,51.0431192,-114.2101852,Pure Hot Yoga,51.03492981784217,-114.1917058694626,Yoga Studio
363,Aspen Woods,51.0431192,-114.2101852,Domino's Pizza,51.03451930183518,-114.19172749871008,Pizza Place
364,Aspen Woods,51.0431192,-114.2101852,69th St. SW (C-Train),51.03767896333419,-114.1875574298007,Light Rail Station
365,Aspen Woods,51.0431192,-114.2101852,Sobeys Liquor,51.04816128921968,-114.1859659455011,Liquor Store
366,Aspen Woods,51.0431192,-114.2101852,Rexall,51.047944,-114.185317,Pharmacy
367,Aspen Woods,51.0431192,-114.2101852,Healthfare,51.035760530838594,-114.18584875697417,Café
368,Auburn Bay,50.8906047,-113.9595647,Save-On-Foods,50.8812107,-113.9589589,Grocery Store
369,Auburn Bay,50.8906047,-113.9595647,Courtyard by Marriott Calgary South,50.8797313,-113.9556818,Hotel
370,Auburn Bay,50.8906047,-113.9595647,Cineplex Cinemas Seton and VIP,50.87592373505483,-113.96104865075425,Movie Theater
371,Auburn Bay,50.8906047,-113.9595647,Tommyfield Gastropub,50.87986312441808,-113.95893524754742,Gastropub
372,Auburn Bay,50.8906047,-113.9595647,The Canadian Brewhouse,50.898517,-113.943275,Sports Bar
373,Auburn Bay,50.8906047,-113.9595647,Good Earth Coffeehouse,50.87967295413597,-113.97636066077122,Coffee Shop
374,Auburn Bay,50.8906047,-113.9595647,Shoppers Drug Mart,50.88083,-113.96382,Pharmacy
375,Auburn Bay,50.8906047,-113.9595647,Co-op Auburn Bay,50.89537311559178,-113.94441246986389,Grocery Store
376,Auburn Bay,50.8906047,-113.9595647,Real Canadian Superstore,50.874732,-113.960455,Supermarket
377,Auburn Bay,50.8906047,-113.9595647,Fatburger,50.88137076912464,-113.95739172883606,Burger Joint
378,Auburn Bay,50.8906047,-113.9595647,Auburn House,50.884797490023146,-113.95856392245942,Water Park
379,Auburn Bay,50.8906047,-113.9595647,Good Earth Coffee House,50.87960176501044,-113.97625770183544,Café
380,Auburn Bay,50.8906047,-113.9595647,Subway,50.881015237720774,-113.95737196072952,Sandwich Place
381,Auburn Bay,50.8906047,-113.9595647,Berwick Pub,50.8804488739269,-113.97816055802437,Pub
382,Auburn Bay,50.8906047,-113.9595647,Starbucks,50.880824,-113.95852,Coffee Shop
383,Auburn Bay,50.8906047,-113.9595647,Tim Hortons,50.89469,-113.943886,Coffee Shop
384,Auburn Bay,50.8906047,-113.9595647,Dollarama,50.880268,-113.961236,Discount Store
385,Auburn Bay,50.8906047,-113.9595647,Dairy Queen,50.89921970041222,-113.94191772883607,Ice Cream Shop
386,Auburn Bay,50.8906047,-113.9595647,Petro-Canada,50.88012024173455,-113.95861208438873,Gas Station
387,Auburn Bay,50.8906047,-113.9595647,Starbucks,50.897975,-113.941271,Coffee Shop
388,Auburn Bay,50.8906047,-113.9595647,Tim Hortons,50.89823805377307,-113.94212800620302,Coffee Shop
389,Auburn Bay,50.8906047,-113.9595647,Tim Hortons,50.879366,-113.959716,Coffee Shop
390,Auburn Bay,50.8906047,-113.9595647,A&W,50.895558,-113.945291,Fast Food Restaurant
391,Auburn Bay,50.8906047,-113.9595647,Boston Pizza,50.8786198,-113.9605424,Pizza Place
392,Auburn Bay,50.8906047,-113.9595647,Shell,50.89840417,-113.94296692,Gas Station
393,Auburn Bay,50.8906047,-113.9595647,Subway,50.880142307912244,-113.97760627116395,Sandwich Place
394,Auburn Bay,50.8906047,-113.9595647,Starbelly,50.882019627049004,-113.95791475448951,Restaurant
395,Auburn Bay,50.8906047,-113.9595647,Good Earth Seton Mall,50.88013071406731,-113.95687161681747,Café
396,Auburn Bay,50.8906047,-113.9595647,Shoppers Drug Mart,50.897975,-113.941271,Pharmacy
397,Auburn Bay,50.8906047,-113.9595647,Sobeys - Cranston,50.880276,-113.977238,Grocery Store
398,Auburn Bay,50.8906047,-113.9595647,Petro-Canada,50.880031,-113.978175,Gas Station
399,Auburn Bay,50.8906047,-113.9595647,Highlander Wine & Spirits,50.88124927117492,-113.9590492516367,Liquor Store
400,Auburn Bay,50.8906047,-113.9595647,Edo Japan,50.88110013537823,-113.95937107744066,Japanese Restaurant
401,Auburn Bay,50.8906047,-113.9595647,Helen Claridge,50.8906954,-113.9441994,Shopping Mall
402,Auburn Bay,50.8906047,-113.9595647,Xo Ice Cream & Waffles,50.894589,-113.944223,Ice Cream Shop
403,Auburn Bay,50.8906047,-113.9595647,Co-op Auburn Bay,50.89530409233918,-113.94460827112198,Supermarket
404,Auburn Bay,50.8906047,-113.9595647,Residence Inn by Marriott Calgary South,50.88022082927953,-113.95632952451706,Hotel
405,Auburn Bay,50.8906047,-113.9595647,Mahogany Off Leash Dog Park,50.90083179391064,-113.94627762168625,Dog Run
406,Auburn Bay,50.8906047,-113.9595647,Sobeys,50.897516483789715,-113.94169405676828,Grocery Store
407,Auburn Bay,50.8906047,-113.9595647,Bro’kin Yolk,50.898228,-113.94114,Breakfast Spot
408,Auburn Bay,50.8906047,-113.9595647,Kinjo Sushi & Grill,50.898799,-113.940697,Sushi Restaurant
409,Auburn Bay,50.8906047,-113.9595647,Sobeys Liquor Store Cranston,50.88039224488966,-113.97634342139787,Liquor Store
410,Auburn Bay,50.8906047,-113.9595647,Pet Planet Cranston,50.88023975351927,-113.97679422382696,Pet Store
411,Auburn Bay,50.8906047,-113.9595647,Ajisai Japanese Cuisine,50.88021419320964,-113.97745487869412,Sushi Restaurant
412,Auburn Bay,50.8906047,-113.9595647,PC Financial,50.87468833008497,-113.96019246852364,ATM
413,Banff Trail,51.0714621,-114.1116473,Aloft Calgary University,51.0690506,-114.1153193,Hotel
414,Banff Trail,51.0714621,-114.1116473,Edelweiss Imports Ltd.,51.070377363301674,-114.1055971119398,Gourmet Shop
415,Banff Trail,51.0714621,-114.1116473,Big T's BBQ and Smokehouse,51.07080552680709,-114.11716635524681,BBQ Joint
416,Banff Trail,51.0714621,-114.1116473,GYMVMT North Hill,51.06607832,-114.10018122,Gym / Fitness Center
417,Banff Trail,51.0714621,-114.1116473,Juree's Thai Place,51.06670410128828,-114.10811669697745,Thai Restaurant
418,Banff Trail,51.0714621,-114.1116473,McMahon Stadium,51.07025713912494,-114.12005424499512,Football Stadium
419,Banff Trail,51.0714621,-114.1116473,Jimmy's A&A Deli,51.070299042616156,-114.0924724826528,Mediterranean Restaurant
420,Banff Trail,51.0714621,-114.1116473,Best Western Plus Village Park Inn,51.06836637918026,-114.11662730919267,Hotel
421,Banff Trail,51.0714621,-114.1116473,Southern Alberta Jubilee Auditorium,51.06264293614667,-114.09251065342116,Concert Hall
422,Banff Trail,51.0714621,-114.1116473,Nick's Steakhouse & Pizza,51.07237480668276,-114.11706073080809,Steakhouse
423,Banff Trail,51.0714621,-114.1116473,Confederation Park,51.07616035471627,-114.08580409796086,Park
424,Banff Trail,51.0714621,-114.1116473,Loco Lou's Grill & Bar,51.06714821039882,-114.091196615971,Pub
425,Banff Trail,51.0714621,-114.1116473,Olympic Oval,51.07722548389823,-114.13538990737898,Skating Rink
426,Banff Trail,51.0714621,-114.1116473,The Last Defence Lounge,51.078012872115266,-114.13122171227268,Lounge
427,Banff Trail,51.0714621,-114.1116473,Holiday Inn Express & Suites Calgary NW - University Area,51.07071,-114.11578,Inn
428,Banff Trail,51.0714621,-114.1116473,Hampton Inn by Hilton,51.0684079,-114.1140827,Hotel
429,Banff Trail,51.0714621,-114.1116473,Dairy Lane Cafe,51.0550860686718,-114.1057319911554,Breakfast Spot
430,Banff Trail,51.0714621,-114.1116473,Pho Phuong VI Noodle House,51.06711074201946,-114.09181398129459,Vietnamese Restaurant
431,Banff Trail,51.0714621,-114.1116473,Riverstone Pub,51.082995,-114.096277,Pub
